year,state,route,stop_des,stop,wind,sky,noise,cars,moon,dir,species,min 1,min 2,min 3,min 4,min 5,min 6
2021,NY,Clintonville Pine Barrens ,,4,0,0,0,2,,,NONE,0,0,0,0,0,0
2021,NY,Clintonville Pine Barrens ,,5,0,0,0,1,,SE,EWPW,1,1,1,1,1,0
2021,NY,Clintonville Pine Barrens ,,6,0,0,0,,,NW,EWPW,1,1,1,1,0,1
2021,NY,Clintonville Pine Barrens ,,6,0,0,1,,,NW,EWPW,0,0,1,1,0,0
2021,NY,Clintonville Pine Barrens ,,7,1,0,0,,,W,EWPW,1,1,1,1,1,1
2021,NY,Clintonville Pine Barrens ,,9,0,0,0,,,S,EWPW,1,1,0,0,0,0
2021,NY,Clintonville Pine Barrens ,,10,0,0,0,,,,NONE,0,0,0,0,0,0
2021,NY,Crown Point,,1,3,0,2,3,,,EWPW,1,1,1,0,0,0
2021,NY,Crown Point,,2,2,0,2,4,,,EWPW,0,0,1,0,0,0
2021,NY,Crown Point,,3,2,0,1,2,,,NONE,0,0,0,0,0,0
2021,NY,Crown Point,,4,2,0,2,5,,,NONE,0,0,0,0,0,0
2021,NY,Crown Point,,5,2,0,1,0,,,NONE,0,0,0,0,0,0
2021,NY,Crown Point,,6,2,0,1,1,,,NONE,0,0,0,0,0,0
2021,NY,Crown Point,,7,2,0,1,2,,,NONE,0,0,0,0,0,0
2021,NY,Crown Point,,8,2,0,1,1,,,NONE,0,0,0,0,0,0
2021,NY,Copake Falls,,1,0,1,0,0,,,NONE,0,0,0,0,0,0
2021,NY,Copake Falls,,2,0,1,1,0,,,NONE,0,0,0,0,0,0
2021,NY,Copake Falls,,3,0,1,0,1,,,NONE,0,0,0,0,0,0
2021,NY,Copake Falls,,4,0,1,1,0,,,NONE,0,0,0,0,0,0
2021,NY,Copake Falls,,5,1,1,1,0,,,NONE,0,0,0,0,0,0
2021,NY,Copake Falls,,6,0,1,0,0,,,NONE,0,0,0,0,0,0
2021,NY,Copake Falls,,7,,,,,,,-,0,0,0,0,0,0
2021,NY,Copake Falls,,8,0,1,0,0,,,NONE,0,0,0,0,0,0
2021,NY,Copake Falls,,9,0,1,1,1,,,NONE,0,0,0,0,0,0
2021,NY,Copake Falls,,10,0,1,0,0,,,NONE,0,0,0,0,0,0
2021,NY,Cornwall/ New Windsor,,1,1,2,3,15,,,NONE,0,0,0,0,0,0
2021,NY,Cornwall/ New Windsor,,2,1,2,3,15,,,NONE,0,0,0,0,0,0
2021,NY,Cornwall/ New Windsor,,3,1,2,2,7,,,NONE,0,0,0,0,0,0
2021,NY,Cornwall/ New Windsor,,4,1,2,2,2,,,NONE,0,0,0,0,0,0
2021,NY,Cornwall/ New Windsor,,5,1,2,2,7,,,NONE,0,0,0,0,0,0
2021,NY,Cornwall/ New Windsor,,6,1,2,1,3,,,NONE,0,0,0,0,0,0
2021,NY,Cornwall/ New Windsor,,7,1,2,3,1,,,NONE,0,0,0,0,0,0
2021,NY,Cornwall/ New Windsor,,8,1,2,0,3,,,NONE,0,0,0,0,0,0
2021,NY,Cornwall/ New Windsor,,9,1,1,1,4,,,NONE,0,0,0,0,0,0
2021,NY,Cornwall/ New Windsor,,10,1,1,3,9,,,NONE,0,0,0,0,0,0
2021,NY,Ellenburg 108,,1,1,0,1,7,,,NONE,0,0,0,0,0,0
2021,NY,Ellenburg 108,,2,1,0,1,1,,W,EWPW,1,1,1,0,0,0
2021,NY,Ellenburg 108,,2,1,0,1,1,,W,EWPW,0,0,1,1,0,1
2021,NY,Ellenburg 108,,3,1,0,1,2,,,NONE,0,0,0,0,0,0
2021,NY,Ellenburg 108,,4,1,0,2,0,,N,EWPW,1,1,1,1,1,0
2021,NY,Ellenburg 108,,4,1,0,2,0,,NW,EWPW,0,0,0,0,1,1
2021,NY,Ellenburg 108,,5,1,0,1,1,,W,EWPW,1,1,1,1,1,1
2021,NY,Ellenburg 108,,5,1,0,1,1,,NW,EWPW,1,1,1,1,1,1
2021,NY,Ellenburg 108,,5,1,0,1,1,,N,EWPW,0,1,1,0,0,1
2021,NY,Ellenburg 108,,5,1,0,1,1,,E,EWPW,0,0,0,0,1,1
2021,NY,Ellenburg 108,,6,0,0,1,1,,NW,EWPW,1,1,1,1,1,1
2021,NY,Ellenburg 108,,6,0,0,1,1,,S,EWPW,0,1,1,1,1,0
2021,NY,Ellenburg 108,,6,0,0,1,1,,N,EWPW,0,0,1,1,1,1
2021,NY,Ellenburg 108,,7,0,0,1,0,,SE,EWPW,1,1,1,1,1,1
2021,NY,Ellenburg 108,,7,0,0,1,0,,W,EWPW,1,1,1,1,1,1
2021,NY,Ellenburg 108,,7,0,0,1,0,,NW,EWPW,0,1,1,1,1,1
2021,NY,Ellenburg 108,,8,1,0,1,0,,SW,EWPW,1,1,1,1,1,1
2021,NY,Ellenburg 108,,8,1,0,1,0,,S,EWPW,1,1,1,1,1,1
2021,NY,Ellenburg 108,,8,1,0,1,0,,S,EWPW,0,0,0,0,1,1
2021,NY,Ellenburg 108,,9,1,0,2,0,,W,EWPW,1,1,1,1,1,1
2021,NY,Ellenburg 108,,9,1,0,2,0,,SW,EWPW,1,1,1,1,1,1
2021,NY,Ellenburg 108,,9,1,0,2,0,,W,EWPW,0,0,1,1,1,0
2021,NY,Ellenburg 108,,9,1,0,2,0,,S,EWPW,0,0,0,0,0,1
2021,NY,Ellenburg 108,,10,1,0,1,0,,SE,EWPW,1,1,1,0,1,1
2021,NY,Ellenburg 108,,10,1,0,1,0,,NE,EWPW,0,0,0,1,1,1
2021,NY,Hillsdale,,1,0,0,0,0,,,NONE,0,0,0,0,0,0
2021,NY,Hillsdale,,2,0,0,0,1,,,NONE,0,0,0,0,0,0
2021,NY,Hillsdale,,3,0,0,0,1,,,NONE,0,0,0,0,0,0
2021,NY,Hillsdale,,4,0,0,0,0,,,NONE,0,0,0,0,0,0
2021,NY,Hillsdale,,5,0,0,0,0,,,NONE,0,0,0,0,0,0
2021,NY,Hillsdale,,6,0,0,0,0,,,NONE,0,0,0,0,0,0
2021,NY,Hillsdale,,7,0,0,0,0,,,NONE,0,0,0,0,0,0
2021,NY,Hillsdale,,8,0,0,0,1,,,NONE,0,0,0,0,0,0
2021,NY,Hillsdale,,9,0,0,0,0,,,NONE,0,0,0,0,0,0
2021,NY,Hillsdale,,10,0,0,0,0,,,NONE,0,0,0,0,0,0
2021,NY,Lewis,,1,0,1,1,0,,N,EWPW,1,1,1,1,1,1
2021,NY,Lewis,,1,0,1,1,0,,NW,EWPW,1,1,1,1,1,1
2021,NY,Lewis,,1,0,1,1,0,,N,EWPW,1,1,1,1,1,1
2021,NY,Lewis,,2,0,1,0,0,,E,EWPW,1,1,1,1,1,1
2021,NY,Lewis,,2,0,1,0,0,,W,EWPW,1,1,1,1,1,1
2021,NY,Lewis,,2,0,1,0,0,,W,EWPW,0,0,1,1,1,1
2021,NY,Lewis,,2,0,1,0,0,,E,EWPW,0,0,0,0,0,1
2021,NY,Lewis,,3,0,1,0,0,,N,EWPW,1,1,1,1,1,1
2021,NY,Lewis,,3,0,1,0,0,,N,EWPW,1,1,1,1,1,1
2021,NY,Lewis,,3,0,1,0,0,,N,EWPW,1,1,1,0,1,1
2021,NY,Lewis,,3,0,1,0,0,,N,EWPW,1,1,0,0,0,0
2021,NY,Lewis,,4,0,1,0,0,,N,EWPW,1,1,1,1,1,1
2021,NY,Lewis,,4,0,1,0,0,,W,EWPW,1,1,1,1,1,1
2021,NY,Lewis,,4,0,1,0,0,,W,EWPW,1,1,1,1,1,1
2021,NY,Lewis,,4,0,1,0,0,,W,EWPW,1,1,1,1,1,1
2021,NY,Lewis,,4,0,1,0,0,,W,EWPW,1,1,1,1,1,1
2021,NY,Lewis,,5,0,1,0,0,,E,EWPW,1,1,1,1,1,1
2021,NY,Lewis,,6,0,2,0,1,,S,EWPW,1,1,0,1,1,1
2021,NY,Lewis,,6,0,2,0,1,,W,EWPW,0,0,0,0,0,1
2021,NY,Lewis,,7,0,1,0,0,,N,EWPW,1,1,1,1,1,1
2021,NY,Lewis,,7,0,1,0,0,,N,EWPW,1,1,1,1,1,1
2021,NY,Lewis,,7,0,1,0,0,,N,EWPW,1,1,1,1,1,1
2021,NY,Lewis,,7,0,1,0,0,,N,EWPW,1,1,1,1,1,1
2021,NY,Lewis,,7,0,1,0,0,,N,EWPW,1,1,1,1,1,1
2021,NY,Lewis,,7,0,1,0,0,,N,EWPW,1,1,1,1,1,1
2021,NY,Lewis,,8,0,1,0,0,,N,EWPW,1,1,1,1,1,1
2021,NY,Lewis,,8,0,1,0,0,,S,EWPW,1,1,1,1,1,1
2021,NY,Lewis,,8,0,1,0,0,,N,EWPW,0,0,0,0,0,1
2021,NY,Lewis,,9,0,1,0,0,,N,NONE,0,0,0,0,0,0
2021,NY,Lewis,,10,0,1,0,0,,,EWPW,1,1,0,0,0,0
2021,NY,Mine Tourne Road/ Rte 9W (South),,1,2,2,1,2,,,NONE,0,0,0,0,0,0
2021,NY,Mine Tourne Road/ Rte 9W (South),,2,2,2,1,1,,E,EWPW,0,0,0,0,1,0
2021,NY,Mine Tourne Road/ Rte 9W (South),,3,1,2,0,1,,SW,EWPW,1,1,1,1,0,0
2021,NY,Mine Tourne Road/ Rte 9W (South),,3,1,2,0,1,,W,EWPW,1,1,0,0,0,0
2021,NY,Mine Tourne Road/ Rte 9W (South),,3,1,2,0,1,,SW,EWPW,1,1,0,0,0,0
2021,NY,Mine Tourne Road/ Rte 9W (South),,3,1,2,0,1,,E,EWPW,0,0,0,1,1,1
2021,NY,Mine Tourne Road/ Rte 9W (South),,4,2,2,1,6,,,NONE,0,0,0,0,0,0
2021,NY,Mine Tourne Road/ Rte 9W (South),,5,2,2,1,4,,,NONE,0,0,0,0,0,0
2021,NY,Mine Tourne Road/ Rte 9W (South),,6,2,2,0,0,,,NONE,0,0,0,0,0,0
2021,NY,Mine Tourne Road/ Rte 9W (South),,7,1,2,0,0,,,NONE,0,0,0,0,0,0
2021,NY,Mine Tourne Road/ Rte 9W (South),,8,1,2,1,3,,,NONE,0,0,0,0,0,0
2021,NY,Mine Tourne Road/ Rte 9W (South),,9,2,2,1,5,,,NONE,0,0,0,0,0,0
2021,NY,Mine Tourne Road/ Rte 9W (South),,10,2,2,2,15,,,NONE,0,0,0,0,0,0
2021,NY,Fishers Island,,1,2,0,1,0,,,NONE,0,0,0,0,0,0
2021,NY,Fishers Island,,2,2,0,1,1,,,NONE,0,0,0,0,0,0
2021,NY,Fishers Island,,,2,0,1,0,,,NONE,0,0,0,0,0,0
2021,NY,Fishers Island,,4,3,0,1,3,,,NONE,0,0,0,0,0,0
2021,NY,Fishers Island,,5,2,0,1,1,,,NONE,0,0,0,0,0,0
2021,NY,Fishers Island,,6,1,0,1,1,,,NONE,0,0,0,0,0,0
2021,NY,Fishers Island,,7,1,0,1,0,,,NONE,0,0,0,0,0,0
2021,NY,Fishers Island,,8,2,0,1,0,,,NONE,0,0,0,0,0,0
2021,NY,Warrensburg Route #022,,1,0,0,2,>5,,,EWPW,0,1,0,0,1,1
2021,NY,Warrensburg Route #022,,2,1,0,1,>5,,,NONE,0,0,0,0,0,0
2021,NY,Warrensburg Route #022,,3,1,0,2,>5,,,NONE,0,0,0,0,0,0
2021,NY,Warrensburg Route #022,,4,1,0,1,>5,,,NONE,0,0,0,0,0,0
2021,NY,Warrensburg Route #022,,5,0,0,1,>5,,,NONE,0,0,0,0,0,0
2021,NY,Warrensburg Route #022,,6,1,0,1,>5,,,NONE,0,0,0,0,0,0
2021,NY,Warrensburg Route #022,,7,1,0,2,0,,,NONE,0,0,0,0,0,0
2021,NY,Warrensburg Route #022,,8,0,0,3,0,,,NONE,0,0,0,0,0,0
2021,NY,Warrensburg Route #022,,9,0,0,0,0,,,NONE,0,0,0,0,0,0
2021,NY,Warrensburg Route #022,,10,0,0,2,0,,,NONE,0,0,0,0,0,0
2021,NY,Willsboro,,1,1,0,1,1,,,NONE,0,0,0,0,0,0
2021,NY,Willsboro,,2,0,0,0,0,,,NONE,0,0,0,0,0,0
2021,NY,Willsboro,,3,1,0,0,0,,,NONE,0,0,0,0,0,0
2021,NY,Willsboro,,4,0,0,0,0,,,NONE,0,0,0,0,0,0
2021,NY,Willsboro,,5,0,0,0,0,,,NONE,0,0,0,0,0,0
2021,NY,Willsboro,,6,0,0,0,0,,,NONE,0,0,0,0,0,0
2021,NY,Willsboro,,7,0,0,0,0,,,NONE,0,0,0,0,0,0
2021,NY,Willsboro,,8,0,0,0,0,,,NONE,0,0,0,0,0,0
2021,NY,Willsboro,,9,0,0,2,1,,,NONE,0,0,0,0,0,0
2021,NY,Willsboro,,10,0,0,0,0,,,NONE,0,0,0,0,0,0
