"Routeid.char","Stop","state","Longitude","Latitude","st.route"
"900051",1,"WV",-77.855147,39.442235,"WV_0051"
"900052",1,"WV",-80.68861,40.089166,"WV_0052"
"900053",1,"WV",-79.730886,39.700571,"WV_0053"
"900112",1,"WV",-82.116957,38.817887,"WV_0112"
"900132",1,"WV",-79.859748,38.809075,"WV_0132"
"900140",1,"WV",-80.090933,39.195333,"WV_0140"
"900147",1,"WV",-79.233304,39.217515,"WV_0147"
"900149",1,"WV",-78.845352,38.968603,"WV_0149"
"900150",1,"WV",-78.138632,39.444335,"WV_0150"
"900901",1,"WV",-79.839011,38.643569,"WV_0901"
"900902",1,"WV",-79.699424,38.9091,"WV_0902"
"900903",1,"WV",-79.616553,38.892819,"WV_0903"
"909245",1,"WV",-80.77407,39.652254,"WV_9245"
"3 Rivers Woods.",NA,"NH",NA,NA,"NH_3 Rivers Woods."
"",NA,"NH",NA,NA,"NH_"
"Lyndeborough",NA,"NH",NA,NA,"NH_Lyndeborough"
"Bow",1,"NH",-71.569,43.176,"NH_Bow"
"Bow",2,"NH",-71.554,43.166,"NH_Bow"
"Bow",3,"NH",-71.536,43.155,"NH_Bow"
"Bow",4,"NH",-71.52,43.152,"NH_Bow"
"Bow",5,"NH",-71.509,43.142,"NH_Bow"
"Bow",6,"NH",-71.514,43.132,"NH_Bow"
"Bow",7,"NH",-71.511,43.12,"NH_Bow"
"Bow",8,"NH",-71.527,43.111,"NH_Bow"
"Bow",9,"NH",-71.542,43.1,"NH_Bow"
"Bow",10,"NH",-71.549,43.094,"NH_Bow"
"Canterbury",1,"NH",-71.61,43.324,"NH_Canterbury"
"Canterbury",2,"NH",-71.619,43.335,"NH_Canterbury"
"Canterbury",3,"NH",-71.63,43.35,"NH_Canterbury"
"Canterbury",4,"NH",-71.633,43.363,"NH_Canterbury"
"Canterbury",5,"NH",-71.62,43.372,"NH_Canterbury"
"Canterbury",6,"NH",-71.619,43.381,"NH_Canterbury"
"Canterbury",7,"NH",-71.631,43.391,"NH_Canterbury"
"Canterbury",8,"NH",-71.636,43.405,"NH_Canterbury"
"Canterbury",9,"NH",-71.641,43.417,"NH_Canterbury"
"Canterbury",10,"NH",-71.64,43.431,"NH_Canterbury"
"Davisville",1,"NH",-71.733,43.251,"NH_Davisville"
"Davisville",2,"NH",-71.719,43.243,"NH_Davisville"
"Davisville",3,"NH",-71.7,43.241,"NH_Davisville"
"Davisville",4,"NH",-71.682,43.248,"NH_Davisville"
"Davisville",5,"NH",-71.663,43.252,"NH_Davisville"
"Davisville",6,"NH",-71.65,43.255,"NH_Davisville"
"Davisville",7,"NH",-71.661,43.266,"NH_Davisville"
"Davisville",8,"NH",-71.68,43.272,"NH_Davisville"
"Davisville",9,"NH",-71.691,43.275,"NH_Davisville"
"Davisville",10,"NH",-71.697,43.266,"NH_Davisville"
"Goffstown",1,"NH",-71.567,43.026,"NH_Goffstown"
"Goffstown",2,"NH",-71.554,43.029,"NH_Goffstown"
"Goffstown",3,"NH",-71.561,43.042,"NH_Goffstown"
"Goffstown",4,"NH",-71.571,43.055,"NH_Goffstown"
"Goffstown",5,"NH",-71.586,43.063,"NH_Goffstown"
"Goffstown",6,"NH",-71.6,43.072,"NH_Goffstown"
"Goffstown",7,"NH",-71.618,43.082,"NH_Goffstown"
"Goffstown",8,"NH",-71.627,43.07,"NH_Goffstown"
"Goffstown",9,"NH",-71.631,43.058,"NH_Goffstown"
"Goffstown",10,"NH",-71.629,43.043,"NH_Goffstown"
"Effingham",1,"NH",-71.071,43.779,"NH_Effingham"
"Effingham",2,"NH",-71.087,43.775,"NH_Effingham"
"Effingham",3,"NH",-71.096,43.759,"NH_Effingham"
"Effingham",4,"NH",-71.09,43.746,"NH_Effingham"
"Effingham",5,"NH",-71.076,43.734,"NH_Effingham"
"Effingham",6,"NH",-71.072,43.725,"NH_Effingham"
"Effingham",7,"NH",-71.068,43.713,"NH_Effingham"
"Effingham",8,"NH",-71.061,43.701,"NH_Effingham"
"Effingham",9,"NH",-71.063,43.689,"NH_Effingham"
"Effingham",10,"NH",-71.071,43.681,"NH_Effingham"
"Enfield",1,"NH",-72.101,43.578,"NH_Enfield"
"Enfield",2,"NH",-72.102,43.565,"NH_Enfield"
"Enfield",3,"NH",-72.102,43.553,"NH_Enfield"
"Enfield",4,"NH",-72.095,43.538,"NH_Enfield"
"Enfield",5,"NH",-72.086,43.529,"NH_Enfield"
"Enfield",6,"NH",-72.076,43.516,"NH_Enfield"
"Enfield",7,"NH",-72.063,43.504,"NH_Enfield"
"Enfield",8,"NH",-72.054,43.509,"NH_Enfield"
"Enfield",9,"NH",-72.042,43.514,"NH_Enfield"
"Enfield",10,"NH",-72.029,43.515,"NH_Enfield"
"Freedom",1,"NH",-71.174,43.829,"NH_Freedom"
"Freedom",2,"NH",-71.153,43.819,"NH_Freedom"
"Freedom",3,"NH",-71.128,43.815,"NH_Freedom"
"Freedom",4,"NH",-71.108,43.819,"NH_Freedom"
"Freedom",5,"NH",-71.089,43.813,"NH_Freedom"
"Freedom",6,"NH",-71.078,43.809,"NH_Freedom"
"Freedom",7,"NH",-71.053,43.804,"NH_Freedom"
"Freedom",8,"NH",-71.027,43.801,"NH_Freedom"
"Freedom",9,"NH",-71.119,43.801,"NH_Freedom"
"Freedom",10,"NH",-71.111,43.791,"NH_Freedom"
"Jefferson",1,"NH",-71.582,44.358,"NH_Jefferson"
"Jefferson",2,"NH",-71.562,44.367,"NH_Jefferson"
"Jefferson",3,"NH",-71.578,44.373,"NH_Jefferson"
"Jefferson",4,"NH",-71.571,44.387,"NH_Jefferson"
"Jefferson",5,"NH",-71.556,44.401,"NH_Jefferson"
"Jefferson",6,"NH",-71.533,44.397,"NH_Jefferson"
"Jefferson",7,"NH",-71.509,44.397,"NH_Jefferson"
"Jefferson",8,"NH",-71.49,44.394,"NH_Jefferson"
"Jefferson",9,"NH",-71.475,44.381,"NH_Jefferson"
"Jefferson",10,"NH",-71.472,44.369,"NH_Jefferson"
"Londonderry",1,"NH",-71.421,42.909,"NH_Londonderry"
"Londonderry",2,"NH",-71.409,42.889,"NH_Londonderry"
"Londonderry",3,"NH",-71.404,42.879,"NH_Londonderry"
"Londonderry",4,"NH",-71.399,42.871,"NH_Londonderry"
"Londonderry",5,"NH",-71.397,42.856,"NH_Londonderry"
"Londonderry",6,"NH",-71.413,42.851,"NH_Londonderry"
"Londonderry",7,"NH",-71.429,42.851,"NH_Londonderry"
"Londonderry",8,"NH",-71.455,42.852,"NH_Londonderry"
"Londonderry",9,"NH",-71.466,42.859,"NH_Londonderry"
"Londonderry",10,"NH",-71.419,42.835,"NH_Londonderry"
"Loudon",1,"NH",-71.523,43.255,"NH_Loudon"
"Loudon",2,"NH",-71.513,43.265,"NH_Loudon"
"Loudon",3,"NH",-71.498,43.271,"NH_Loudon"
"Loudon",4,"NH",-71.483,43.278,"NH_Loudon"
"Loudon",5,"NH",-71.472,43.292,"NH_Loudon"
"Loudon",6,"NH",-71.476,43.306,"NH_Loudon"
"Loudon",7,"NH",-71.462,43.312,"NH_Loudon"
"Loudon",8,"NH",-71.446,43.318,"NH_Loudon"
"Loudon",9,"NH",-71.432,43.329,"NH_Loudon"
"Loudon",10,"NH",-71.418,43.337,"NH_Loudon"
"Madison",1,"NH",-71.196,43.841,"NH_Madison"
"Madison",2,"NH",-71.191,43.853,"NH_Madison"
"Madison",3,"NH",-71.184,43.842,"NH_Madison"
"Madison",4,"NH",-71.166,43.85,"NH_Madison"
"Madison",5,"NH",-71.153,43.853,"NH_Madison"
"Madison",6,"NH",-71.143,43.859,"NH_Madison"
"Madison",7,"NH",-71.137,43.872,"NH_Madison"
"Madison",8,"NH",-71.141,43.885,"NH_Madison"
"Madison",9,"NH",-71.151,43.897,"NH_Madison"
"Madison",10,"NH",-71.17,43.887,"NH_Madison"
"Marlow",1,"NH",-72.163,43.152,"NH_Marlow"
"Marlow",2,"NH",-72.175,43.149,"NH_Marlow"
"Marlow",3,"NH",-72.191,43.142,"NH_Marlow"
"Marlow",4,"NH",-72.195,43.128,"NH_Marlow"
"Marlow",5,"NH",-72.249,43.138,"NH_Marlow"
"Marlow",6,"NH",-72.232,43.134,"NH_Marlow"
"Marlow",7,"NH",-72.219,43.128,"NH_Marlow"
"Marlow",8,"NH",-72.204,43.12,"NH_Marlow"
"Marlow",9,"NH",-72.212,43.109,"NH_Marlow"
"Marlow",10,"NH",-72.22,43.097,"NH_Marlow"
"Milan",1,"NH",-71.329,44.627,"NH_Milan"
"Milan",2,"NH",-71.316,44.616,"NH_Milan"
"Milan",3,"NH",-71.309,44.605,"NH_Milan"
"Milan",4,"NH",-71.298,44.597,"NH_Milan"
"Milan",5,"NH",-71.276,44.597,"NH_Milan"
"Milan",6,"NH",-71.261,44.6,"NH_Milan"
"Milan",7,"NH",-71.253,44.587,"NH_Milan"
"Milan",8,"NH",-71.233,44.579,"NH_Milan"
"Milan",9,"NH",-71.213,44.576,"NH_Milan"
"Milan",10,"NH",-71.196,44.573,"NH_Milan"
"New Boston",1,"NH",-71.632,43.023,"NH_New Boston"
"New Boston",2,"NH",-71.647,43.016,"NH_New Boston"
"New Boston",3,"NH",-71.663,43.011,"NH_New Boston"
"New Boston",4,"NH",-71.674,43.002,"NH_New Boston"
"New Boston",5,"NH",-71.689,42.991,"NH_New Boston"
"New Boston",6,"NH",-71.685,43.013,"NH_New Boston"
"New Boston",7,"NH",-71.698,43.015,"NH_New Boston"
"New Boston",8,"NH",-71.715,43.009,"NH_New Boston"
"New Boston",9,"NH",-71.734,43.014,"NH_New Boston"
"New Boston",10,"NH",-71.729,43.025,"NH_New Boston"
"Raymond",1,"NH",-71.298,43.026,"NH_Raymond"
"Raymond",2,"NH",-71.284,43.017,"NH_Raymond"
"Raymond",3,"NH",-71.276,43.007,"NH_Raymond"
"Raymond",4,"NH",-71.255,43.009,"NH_Raymond"
"Raymond",5,"NH",-71.256,43.021,"NH_Raymond"
"Raymond",6,"NH",-71.233,43.008,"NH_Raymond"
"Raymond",7,"NH",-71.22,43.016,"NH_Raymond"
"Raymond",8,"NH",-71.205,43.023,"NH_Raymond"
"Raymond",9,"NH",-71.204,43.028,"NH_Raymond"
"Raymond",10,"NH",-71.214,43.04,"NH_Raymond"
"Rumney",1,"NH",-71.811,43.82,"NH_Rumney"
"Rumney",2,"NH",-71.813,43.805,"NH_Rumney"
"Rumney",3,"NH",-71.829,43.802,"NH_Rumney"
"Rumney",4,"NH",-71.846,43.8,"NH_Rumney"
"Rumney",5,"NH",-71.856,43.811,"NH_Rumney"
"Rumney",6,"NH",-71.87,43.82,"NH_Rumney"
"Rumney",7,"NH",-71.873,43.835,"NH_Rumney"
"Rumney",8,"NH",-71.888,43.839,"NH_Rumney"
"Rumney",9,"NH",-71.891,43.854,"NH_Rumney"
"Rumney",10,"NH",-71.901,43.865,"NH_Rumney"
"Swanzey",1,"NH",-72.362,42.839,"NH_Swanzey"
"Swanzey",2,"NH",-72.346,42.843,"NH_Swanzey"
"Swanzey",3,"NH",-72.328,42.849,"NH_Swanzey"
"Swanzey",4,"NH",-72.324,42.855,"NH_Swanzey"
"Swanzey",5,"NH",-72.316,42.874,"NH_Swanzey"
"Swanzey",6,"NH",-72.3,42.88,"NH_Swanzey"
"Swanzey",7,"NH",-72.286,42.878,"NH_Swanzey"
"Swanzey",8,"NH",-72.271,42.878,"NH_Swanzey"
"Swanzey",9,"NH",-72.273,42.867,"NH_Swanzey"
"Swanzey",10,"NH",-72.273,42.854,"NH_Swanzey"
"Weare",1,"NH",-71.723,43.112,"NH_Weare"
"Weare",2,"NH",-71.721,43.098,"NH_Weare"
"Weare",3,"NH",-71.709,43.103,"NH_Weare"
"Weare",4,"NH",-71.697,43.098,"NH_Weare"
"Weare",5,"NH",-71.679,43.099,"NH_Weare"
"Weare",6,"NH",-71.671,43.087,"NH_Weare"
"Weare",7,"NH",-71.661,43.074,"NH_Weare"
"Weare",8,"NH",-71.654,43.062,"NH_Weare"
"Weare",9,"NH",-71.649,43.049,"NH_Weare"
"Weare",10,"NH",-71.669,43.051,"NH_Weare"
"Milford",1,"NH",-71.705,42.832,"NH_Milford"
"Milford",2,"NH",-71.695,42.82,"NH_Milford"
"Milford",3,"NH",-71.705,42.812,"NH_Milford"
"Milford",4,"NH",-71.723,42.814,"NH_Milford"
"Milford",5,"NH",-71.737,42.805,"NH_Milford"
"Milford",6,"NH",-71.745,42.794,"NH_Milford"
"Milford",7,"NH",-71.757,42.786,"NH_Milford"
"Milford",8,"NH",-71.756,42.772,"NH_Milford"
"Milford",9,"NH",-71.744,42.766,"NH_Milford"
"Milford",10,"NH",-71.729,42.761,"NH_Milford"
"Denning",5,"NY",-74.44549833,41.91446153,"NY_Denning"
"Ellenburg",8,"NY",-73.84219759,44.96190922,"NY_Ellenburg"
"Ellenburg",6,"NY",-73.88212707,44.95855326,"NY_Ellenburg"
"Ellenburg",9,"NY",-73.82315839,44.96350598,"NY_Ellenburg"
"Limerick-Depauville",1,"NY",-76.0294491,44.04205557,"NY_Limerick-Depauville"
"Balmat",4,"NY",-75.35889787,44.21139114,"NY_Balmat"
"Warrensburg",5,"NY",-73.79749686,43.43761258,"NY_Warrensburg"
"Crowne Point",2,"NY",-73.44736852,43.90616112,"NY_Crowne Point"
"Balmat",5,"NY",-75.35659787,44.19539114,"NY_Balmat"
"Ellenburg",10,"NY",-73.80477217,44.96230679,"NY_Ellenburg"
"Rocky Point",3,"NY",-72.9116,40.92054,"NY_Rocky Point"
"Ellenburg",7,"NY",-73.86194373,44.96041535,"NY_Ellenburg"
"Rocky Point",2,"NY",-72.9293,40.91991,"NY_Rocky Point"
"Warrensburg",3,"NY",-73.79616485,43.44807955,"NY_Warrensburg"
"Wellesley Island",6,"NY",-76.00388654,44.30804671,"NY_Wellesley Island"
"Lewis",3,"NY",-75.51288,43.93505,"NY_Lewis"
"Lewis",4,"NY",-75.5158,43.9506,"NY_Lewis"
"Lewis",1,"NY",-75.4829,43.93584,"NY_Lewis"
"Limerick-Depauville",7,"NY",-76.07050643,44.09223204,"NY_Limerick-Depauville"
"Lewis",8,"NY",-75.4406,43.9384,"NY_Lewis"
"Lewis",7,"NY",-75.4593,43.9512,"NY_Lewis"
"Lewis",6,"NY",-75.4806,43.9523,"NY_Lewis"
"Lewis",5,"NY",-75.5158,43.96656,"NY_Lewis"
"Lewis",2,"NY",-75.49826,43.94575,"NY_Lewis"
"Warrensburg",1,"NY",-73.80358828,43.4545595,"NY_Warrensburg"
"Three Mile Creek",5,"NY",-76.14150762,44.13464119,"NY_Three Mile Creek"
"Balmat",3,"NY",-75.37389787,44.21839114,"NY_Balmat"
"Ellenburg",5,"NY",-73.90149963,44.95658979,"NY_Ellenburg"
"Balmat",2,"NY",-75.38349786,44.22989114,"NY_Balmat"
"Philadelphia",1,"NY",-75.71310115,44.16594989,"NY_Philadelphia"
"Limerick-Depauville",6,"NY",-76.06367611,44.08263528,"NY_Limerick-Depauville"
"Limerick-Depauville",2,"NY",-76.04274852,44.05238789,"NY_Limerick-Depauville"
"Three Mile Creek",10,"NY",-76.15873762,44.14701119,"NY_Three Mile Creek"
"Ellenburg",4,"NY",-73.92250491,44.95470146,"NY_Ellenburg"
"Philadelphia",10,"NY",-75.64238454,44.28208317,"NY_Philadelphia"
"Lewis",10,"NY",-75.3983,43.9398,"NY_Lewis"
"Clintonville Pine Barrens",6,"NY",-73.63545,44.4674,"NY_Clintonville Pine Barrens"
"Limerick-Depauville",8,"NY",-76.06408855,44.10494164,"NY_Limerick-Depauville"
"Napeague",1,"NY",-72.04158,41.0205,"NY_Napeague"
"Philadelphia",8,"NY",-75.67493425,44.25838308,"NY_Philadelphia"
"Three Mile Creek",6,"NY",-76.12555763,44.14406118,"NY_Three Mile Creek"
"Balmat",6,"NY",-75.35489788,44.18369115,"NY_Balmat"
"Limerick-Depauville",5,"NY",-76.05242686,44.08076774,"NY_Limerick-Depauville"
"Crowne Point",9,"NY",-73.54019849,43.90953113,"NY_Crowne Point"
"Balmat",7,"NY",-75.33869788,44.17439115,"NY_Balmat"
"Limerick-Depauville",10,"NY",-76.06388477,44.13258359,"NY_Limerick-Depauville"
"Mine Tourne Rd/ Rte 9W",3,"NY",-74.0146247,41.3351415,"NY_Mine Tourne Rd/ Rte 9W"
"Three Mile Creek",7,"NY",-76.11151763,44.15429118,"NY_Three Mile Creek"
"Crowne Point",1,"NY",-73.44761552,43.88857413,"NY_Crowne Point"
"Three Mile Creek",2,"NY",-76.13522763,44.10726119,"NY_Three Mile Creek"
"Denning",7,"NY",-74.41258834,41.92367152,"NY_Denning"
"Clintonville Pine Barrens",5,"NY",-73.64601,44.46989,"NY_Clintonville Pine Barrens"
"Clintonville Pine Barrens",7,"NY",-73.6331,44.47812,"NY_Clintonville Pine Barrens"
"Clintonville Pine Barrens",9,"NY",-73.64803,44.4997,"NY_Clintonville Pine Barrens"
"Three Mile Creek",4,"NY",-76.15536762,44.12461119,"NY_Three Mile Creek"
"Napeague",2,"NY",-72.02072,41.0204,"NY_Napeague"
"Calverton",2,"NY",-72.75741894,40.90456166,"NY_Calverton"
"Ellenburg",2,"NY",-73.92937019,44.93184691,"NY_Ellenburg"
"Calverton",4,"NY",-72.78537893,40.88166167,"NY_Calverton"
"Mine Tourne Rd/ Rte 9W",2,"NY",-74.0304621,41.3435293,"NY_Mine Tourne Rd/ Rte 9W"
"Philadelphia",5,"NY",-75.68591785,44.22094933,"NY_Philadelphia"
"Three Mile Creek",9,"NY",-76.14450762,44.15714118,"NY_Three Mile Creek"
"Calverton",7,"NY",-72.82804892,40.88811167,"NY_Calverton"
"Three Mile Creek",3,"NY",-76.15249762,44.11492119,"NY_Three Mile Creek"
"Philadelphia",6,"NY",-75.68763365,44.23423304,"NY_Philadelphia"
"Rocky Point",7,"NY",-72.9284,40.92714,"NY_Rocky Point"
"Philadelphia",7,"NY",-75.6749836,44.24429925,"NY_Philadelphia"
"Three Mile Creek",1,"NY",-76.11179763,44.09800119,"NY_Three Mile Creek"
"Crowne Point",4,"NY",-73.46297852,43.93274112,"NY_Crowne Point"
"Wellesley Island",10,"NY",NA,NA,"NY_Wellesley Island"
"Napeague",10,"NY",-72.0369,41.01291,"NY_Napeague"
"Rocky Point",1,"NY",-72.9335,40.90973,"NY_Rocky Point"
"Philadelphia",3,"NY",-75.70008438,44.19608309,"NY_Philadelphia"
"Three Mile Creek",8,"NY",-76.12690762,44.15988118,"NY_Three Mile Creek"
"Limerick-Depauville",9,"NY",-76.05981867,44.11841423,"NY_Limerick-Depauville"
"Limerick-Depauville",4,"NY",-76.06350961,44.06776332,"NY_Limerick-Depauville"
"Balmat",1,"NY",-75.39349786,44.24569114,"NY_Balmat"
"Philadelphia",9,"NY",-75.66531753,44.26398269,"NY_Philadelphia"
"Willsboro",4,"NY",-73.39406,44.22922,"NY_Willsboro"
"Balmat",10,"NY",-75.31699789,44.13989115,"NY_Balmat"
"",2,"NY",NA,NA,"NY_"
"Balmat",9,"NY",-75.32069789,44.15159115,"NY_Balmat"
"Balmat",8,"NY",-75.33299788,44.16209115,"NY_Balmat"
"Denning",10,"NY",-74.35314836,41.92555152,"NY_Denning"
"Calverton",1,"NY",-72.74326895,40.90456166,"NY_Calverton"
"",1,"NY",NA,NA,"NY_"
"Mamakating",4,"NY",-74.39744415,41.58019719,"NY_Mamakating"
"Calverton",5,"NY",-72.80041893,40.87836167,"NY_Calverton"
"Clintonville Pine Barrens",3,"NY",-73.60491,44.47115,"NY_Clintonville Pine Barrens"
"",10,"NY",NA,NA,"NY_"
"Calverton",8,"NY",-72.83316892,40.91221166,"NY_Calverton"
"Clintonville Pine Barrens",4,"NY",-73.6244,44.46473,"NY_Clintonville Pine Barrens"
"Fishers Island",3,"NY",-71.972,41.279,"NY_Fishers Island"
"Warrensburg",6,"NY",-73.79904695,43.43046146,"NY_Warrensburg"
"",9,"NY",NA,NA,"NY_"
"Clintonville Pine Barrens",2,"NY",-73.59545,44.48351,"NY_Clintonville Pine Barrens"
"Geneva/Phelps",8,"NY",-77.0136455,42.9788878,"NY_Geneva/Phelps"
"Copake Falls",5,"NY",-73.49129,42.13851,"NY_Copake Falls"
"Connetquot River St Park Preserve",3,"NY",-73.15966,40.76549,"NY_Connetquot River St Park Preserve"
"Connetquot River St Park Preserve",4,"NY",-73.1592,40.77115,"NY_Connetquot River St Park Preserve"
"Fishers Island",7,"NY",-72.022,41.273,"NY_Fishers Island"
"Connetquot River St Park Preserve",10,"NY",-73.13336,40.75975,"NY_Connetquot River St Park Preserve"
"Fishers Island",8,"NY",-72.034,41.255,"NY_Fishers Island"
"Geneva/Phelps",7,"NY",-76.9993426,42.9632734,"NY_Geneva/Phelps"
"Copake Falls",4,"NY",-73.51121,42.13663,"NY_Copake Falls"
"Mamakating",6,"NY",-74.42374814,41.5859886,"NY_Mamakating"
"Mayfield",3,"NY",-74.29399341,43.12899939,"NY_Mayfield"
"Ellenburg",3,"NY",-73.9310476,44.94662593,"NY_Ellenburg"
"Calverton",10,"NY",-72.86549891,40.90122167,"NY_Calverton"
"Geneva/Phelps",2,"NY",-76.963297,42.8847104,"NY_Geneva/Phelps"
"Connetquot River St Park Preserve",5,"NY",-73.15801,40.77782,"NY_Connetquot River St Park Preserve"
"Cornwall/ New Windsor",7,"NY",-74.1049477,41.4588851,"NY_Cornwall/ New Windsor"
"Calverton",6,"NY",-72.81387892,40.88904167,"NY_Calverton"
"Geneva/Phelps",9,"NY",-77.0368503,42.982945,"NY_Geneva/Phelps"
"Geneva/Phelps",10,"NY",-77.0761884,42.9780657,"NY_Geneva/Phelps"
"Fishers Island",2,"NY",-71.953,41.282,"NY_Fishers Island"
"Connetquot River St Park Preserve",9,"NY",-73.13705,40.76607,"NY_Connetquot River St Park Preserve"
"Highland",8,"NY",-73.98505102,41.81841937,"NY_Highland"
"Highland",6,"NY",-73.96480001,41.79817959,"NY_Highland"
"Mamakating",3,"NY",-74.39977731,41.5691935,"NY_Mamakating"
"Crowne Point",3,"NY",-73.45155852,43.91950112,"NY_Crowne Point"
"Copake Falls",9,"NY",-73.48437,42.18367,"NY_Copake Falls"
"Copake Falls",10,"NY",-73.47131,42.19059,"NY_Copake Falls"
"Cornwall/ New Windsor",1,"NY",-74.08589,41.4262265,"NY_Cornwall/ New Windsor"
"Calverton",3,"NY",-72.76932894,40.88756167,"NY_Calverton"
"Mamakating",5,"NY",-74.4073783,41.58660796,"NY_Mamakating"
"Cornwall/ New Windsor",6,"NY",-74.1042195,41.4754389,"NY_Cornwall/ New Windsor"
"Calverton",9,"NY",-72.84814891,40.90769167,"NY_Calverton"
"Crowne Point",5,"NY",-73.48032851,43.93288112,"NY_Crowne Point"
"Mayfield",4,"NY",-74.30541399,43.11603927,"NY_Mayfield"
"Essex 1240",5,"NY",-73.381798,44.239768,"NY_Essex 1240"
"Essex 1240",6,"NY",-73.381798,44.239768,"NY_Essex 1240"
"Clintonville Pine Barrens",1,"NY",-73.59232,44.49465,"NY_Clintonville Pine Barrens"
"Crowne Point",6,"NY",-73.49616851,43.93109112,"NY_Crowne Point"
"Essex 1240",9,"NY",-73.380885,44.307226,"NY_Essex 1240"
"Essex 1240",10,"NY",-73.380885,44.307226,"NY_Essex 1240"
"Clintonville Pine Barrens",10,"NY",-73.64746,44.51215,"NY_Clintonville Pine Barrens"
"Connetquot River St Park Preserve",1,"NY",-73.1517,40.75385,"NY_Connetquot River St Park Preserve"
"Highland",9,"NY",-73.97003036,41.82677996,"NY_Highland"
"Warrensburg",7,"NY",-73.79514057,43.42434246,"NY_Warrensburg"
"Connetquot River St Park Preserve",2,"NY",-73.15458,40.76088,"NY_Connetquot River St Park Preserve"
"Cornwall/ New Windsor",8,"NY",-74.0910801,41.4386809,"NY_Cornwall/ New Windsor"
"Crowne Point",10,"NY",-73.54349849,43.89235113,"NY_Crowne Point"
"Geneva/Phelps",1,"NY",-76.9602907,42.8734761,"NY_Geneva/Phelps"
"Denning",1,"NY",-74.48815832,41.86559154,"NY_Denning"
"Geneva/Phelps",4,"NY",-76.9634205,42.9136307,"NY_Geneva/Phelps"
"Connetquot River St Park Preserve",8,"NY",-73.14301,40.77242,"NY_Connetquot River St Park Preserve"
"Denning",2,"NY",-74.47736833,41.87951154,"NY_Denning"
"Crowne Point",7,"NY",-73.5190085,43.92993112,"NY_Crowne Point"
"Clintonville Pine Barrens",8,"NY",-73.64264,44.48755,"NY_Clintonville Pine Barrens"
"",3,"NY",NA,NA,"NY_"
"",4,"NY",NA,NA,"NY_"
"Copake Falls",3,"NY",-73.52065,42.12271,"NY_Copake Falls"
"",5,"NY",NA,NA,"NY_"
"Crowne Point",8,"NY",-73.53384849,43.92254112,"NY_Crowne Point"
"Copake Falls",8,"NY",-73.4894,42.17148,"NY_Copake Falls"
"",6,"NY",NA,NA,"NY_"
"Cornwall/ New Windsor",3,"NY",-74.134233,41.40446,"NY_Cornwall/ New Windsor"
"Essex 1240",1,"NY",-73.43286,44.19858,"NY_Essex 1240"
"",7,"NY",NA,NA,"NY_"
"",8,"NY",NA,NA,"NY_"
"Denning",8,"NY",-74.38946835,41.92576152,"NY_Denning"
"Denning",9,"NY",-74.37184836,41.92531152,"NY_Denning"
"Ellenburg",1,"NY",-73.92760273,44.91718401,"NY_Ellenburg"
"Warrensburg",4,"NY",-73.79307006,43.44398599,"NY_Warrensburg"
"Philadelphia",4,"NY",-75.69166708,44.2089999,"NY_Philadelphia"
"West Point",10,"NY",-74.013647,41.33,"NY_West Point"
"Mamakating",10,"NY",-74.46131966,41.62106483,"NY_Mamakating"
"Warrensburg",8,"NY",-73.80140477,43.41929384,"NY_Warrensburg"
"Warrensburg",9,"NY",-73.8053089,43.41360796,"NY_Warrensburg"
"Warrensburg",10,"NY",-73.81253824,43.40963131,"NY_Warrensburg"
"Geneva/Phelps",6,"NY",-76.9865585,42.9470252,"NY_Geneva/Phelps"
"Wellesley Island",1,"NY",-75.93221989,44.34860225,"NY_Wellesley Island"
"Wellesley Island",2,"NY",-75.94249767,44.33582447,"NY_Wellesley Island"
"Wellesley Island",3,"NY",-75.95555323,44.32360226,"NY_Wellesley Island"
"Cornwall/ New Windsor",2,"NY",-74.1020158,41.4255083,"NY_Cornwall/ New Windsor"
"Cornwall/ New Windsor",5,"NY",-74.1312327,41.4527843,"NY_Cornwall/ New Windsor"
"Wellesley Island",4,"NY",-75.9719421,44.31415782,"NY_Wellesley Island"
"Essex 1240",2,"NY",-73.43286,44.19858,"NY_Essex 1240"
"Essex 1240",3,"NY",-73.409182,44.218198,"NY_Essex 1240"
"LOSP1",NA,"NY",NA,NA,"NY_LOSP1"
"Essex 1240",8,"NY",-73.381798,44.239768,"NY_Essex 1240"
"Mamakating",1,"NY",-74.38821542,41.54753306,"NY_Mamakating"
"Mamakating",2,"NY",-74.38661055,41.56002665,"NY_Mamakating"
"Fishers Island",1,"NY",-71.934,41.286,"NY_Fishers Island"
"Fishers Island",4,"NY",-71.994,41.266,"NY_Fishers Island"
"Fishers Island",6,"NY",-72.019,41.262,"NY_Fishers Island"
"Fishers Island",NA,"NY",NA,NA,"NY_Fishers Island"
"Rocky Point",4,"NY",-72.9083,40.93007,"NY_Rocky Point"
"Wellesley Island",9,"NY",-76.00666432,44.31832448,"NY_Wellesley Island"
"Rocky Point",5,"NY",-72.9122,40.94151,"NY_Rocky Point"
"Rocky Point",6,"NY",-72.9241,40.93828,"NY_Rocky Point"
"Hillsdale",7,"NY",-73.59455,42.24082,"NY_Hillsdale"
"Mamakating",7,"NY",-74.42430447,41.60169103,"NY_Mamakating"
"Mamakating",8,"NY",-74.43507063,41.61108494,"NY_Mamakating"
"West Point",8,"NY",-74.031923,41.34464,"NY_West Point"
